Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom, Accuracy, Gap
283.2,177,317,106.2,33.8,0.9,0.7
152.2,40,180,112.2,27.8,0.8,0.7
401.0,300,440,101.0,39.0,1.0,0.7
576.0,478,618,98.0,42.0,1.0,0.7
356.6,260,400,96.6,43.4,1.0,0.7
177.6,69,209,108.6,31.4,0.9,0.7
327.2,232,372,95.2,44.8,1.0,0.7
217.4,116,256,101.4,38.6,1.0,0.7
506.4,404,544,102.4,37.6,0.9,0.7
553.6,452,592,101.6,38.4,0.9,0.7
594.2,494,634,100.2,39.8,1.0,0.7
509.4,408,548,101.4,38.6,1.0,0.7
462.6,359,499,103.6,36.4,0.9,0.7
393.8,292,432,101.8,38.2,0.9,0.7
310.8,206,346,104.8,35.2,0.9,0.7
264.0,154,294,110.0,30.0,0.8,0.7
262.2,154,294,108.2,31.8,0.9,0.7
417.6,345,485,72.6,67.4,0.6,0.7
466.6,250,390,216.6,-76.6,-0.6,0.7
351.8,250,390,101.8,38.2,0.9,0.7
317.4,217,357,100.4,39.6,1.0,0.7
206.6,105,245,101.6,38.4,1.0,0.7
297.6,195,335,102.6,37.4,0.9,0.7
472.6,366,506,106.6,33.4,0.9,0.7
167.2,62,202,105.2,34.8,0.9,0.7
403.0,308,448,95.0,45.0,1.0,0.7
154.2,40,180,114.2,25.8,0.8,0.7
590.0,488,628,102.0,38.0,0.9,0.7
329.0,310,450,19.0,121.0,-0.1,0.7
399.6,310,450,89.6,50.4,0.9,0.7
213.8,111,251,102.8,37.2,0.9,0.7
219.0,121,261,98.0,42.0,1.0,0.7
463.2,360,500,103.2,36.8,0.9,0.7
503.8,402,542,101.8,38.2,0.9,0.7
242.8,140,280,102.8,37.2,0.9,0.7
152.8,38,178,114.8,25.2,0.8,0.7
312.2,211,351,101.2,38.8,1.0,0.7
352.8,254,394,98.8,41.2,1.0,0.7
227.8,124,264,103.8,36.2,0.9,0.7
298.4,197,337,101.4,38.6,1.0,0.7
514.6,410,550,104.6,35.4,0.9,0.7
155.6,41,181,114.6,25.4,0.8,0.7
466.2,362,502,104.2,35.8,0.9,0.7
389.4,287,427,102.4,37.6,0.9,0.7
355.0,256,396,99.0,41.0,1.0,0.7
510.6,408,548,102.6,37.4,0.9,0.7
538.6,440,580,98.6,41.4,1.0,0.7
353.8,255,395,98.8,41.2,1.0,0.7
495.8,397,537,98.8,41.2,1.0,0.7
202.0,98,238,104.0,36.0,0.9,0.7
236.2,136,276,100.2,39.8,1.0,0.7
265.4,162,302,103.4,36.6,0.9,0.7
514.6,412,552,102.6,37.4,0.9,0.7
318.8,219,359,99.8,40.2,1.0,0.7
309.0,209,349,100.0,40.0,1.0,0.7
325.2,223,363,102.2,37.8,0.9,0.7
500.2,400,540,100.2,39.8,1.0,0.7
563.4,463,603,100.4,39.6,1.0,0.7
217.6,115,255,102.6,37.4,0.9,0.7
186.8,83,223,103.8,36.2,0.9,0.7
203.8,106,246,97.8,42.2,1.0,0.7
535.8,434,574,101.8,38.2,0.9,0.7
419.8,342,482,77.8,62.2,0.7,0.7
392.8,290,430,102.8,37.2,0.9,0.7
226.8,124,264,102.8,37.2,0.9,0.7
346.0,245,385,101.0,39.0,1.0,0.7
258.0,150,290,108.0,32.0,0.9,0.7
267.2,164,304,103.2,36.8,0.9,0.7
252.8,148,288,104.8,35.2,0.9,0.7
380.8,277,417,103.8,36.2,0.9,0.7
488.0,377,517,111.0,29.0,0.8,0.7
297.2,190,330,107.2,32.8,0.9,0.7
327.2,233,373,94.2,45.8,0.9,0.7
147.8,34,174,113.8,26.2,0.8,0.7
272.2,173,313,99.2,40.8,1.0,0.7
592.2,489,629,103.2,36.8,0.9,0.7
264.4,160,300,104.4,35.6,0.9,0.7
541.6,441,581,100.6,39.4,1.0,0.7
333.8,236,376,97.8,42.2,1.0,0.7
404.4,318,458,86.4,53.6,0.8,0.7
163.4,55,195,108.4,31.6,0.9,0.7
207.2,104,244,103.2,36.8,0.9,0.7
261.2,152,292,109.2,30.8,0.8,0.7
212.2,110,250,102.2,37.8,0.9,0.7
306.2,204,344,102.2,37.8,0.9,0.7
486.2,385,525,101.2,38.8,1.0,0.7
298.2,197,337,101.2,38.8,1.0,0.7
547.4,448,588,99.4,40.6,1.0,0.7
308.6,203,343,105.6,34.4,0.9,0.7
488.2,388,528,100.2,39.8,1.0,0.7
191.4,85,225,106.4,33.6,0.9,0.7
322.2,223,363,99.2,40.8,1.0,0.7
287.8,186,326,101.8,38.2,0.9,0.7
193.8,88,228,105.8,34.2,0.9,0.7
217.2,401,541,-183.8,323.8,-2.9,0.7
501.2,401,541,100.2,39.8,1.0,0.7
383.4,285,425,98.4,41.6,1.0,0.7
499.0,400,540,99.0,41.0,1.0,0.7
371.2,274,414,97.2,42.8,1.0,0.7
221.8,121,261,100.8,39.2,1.0,0.7
510.8,408,548,102.8,37.2,0.9,0.7
387.0,289,429,98.0,42.0,1.0,0.7
497.6,397,537,100.6,39.4,1.0,0.7
575.8,477,617,98.8,41.2,1.0,0.7
308.8,207,347,101.8,38.2,0.9,0.7
281.8,178,318,103.8,36.2,0.9,0.7
536.0,433,573,103.0,37.0,0.9,0.7
526.2,428,568,98.2,41.8,1.0,0.7
416.4,326,466,90.4,49.6,0.9,0.7
187.0,80,220,107.0,33.0,0.9,0.7
327.2,229,369,98.2,41.8,1.0,0.7
300.2,198,338,102.2,37.8,0.9,0.7
154.2,42,182,112.2,27.8,0.8,0.7
177.2,71,211,106.2,33.8,0.9,0.7
384.2,284,424,100.2,39.8,1.0,0.7
491.4,390,530,101.4,38.6,1.0,0.7
545.4,445,585,100.4,39.6,1.0,0.7
263.6,154,294,109.6,30.4,0.8,0.7
267.2,160,300,107.2,32.8,0.9,0.7
575.0,477,617,98.0,42.0,1.0,0.7
405.6,321,461,84.6,55.4,0.8,0.7
595.6,497,637,98.6,41.4,1.0,0.7
451.2,348,488,103.2,36.8,0.9,0.7
235.4,131,271,104.4,35.6,0.9,0.7
467.4,360,500,107.4,32.6,0.9,0.7
307.2,208,348,99.2,40.8,1.0,0.7
572.8,470,610,102.8,37.2,0.9,0.7
544.0,441,581,103.0,37.0,0.9,0.7
349.0,247,387,102.0,38.0,0.9,0.7
148.0,35,175,113.0,27.0,0.8,0.7
480.0,370,510,110.0,30.0,0.8,0.7
217.2,111,251,106.2,33.8,0.9,0.7
391.0,290,430,101.0,39.0,1.0,0.7
515.2,412,552,103.2,36.8,0.9,0.7
532.2,431,571,101.2,38.8,1.0,0.7
386.2,285,425,101.2,38.8,1.0,0.7
268.4,159,299,109.4,30.6,0.8,0.7
257.2,147,287,110.2,29.8,0.8,0.7
347.2,248,388,99.2,40.8,1.0,0.7
220.2,119,259,101.2,38.8,1.0,0.7
159.4,46,186,113.4,26.6,0.8,0.7
197.2,90,230,107.2,32.8,0.9,0.7
282.2,177,317,105.2,34.8,0.9,0.7
167.2,62,202,105.2,34.8,0.9,0.7
327.2,227,367,100.2,39.8,1.0,0.7
418.2,333,473,85.2,54.8,0.8,0.7
158.4,47,187,111.4,28.6,0.8,0.7
415.2,335,475,80.2,59.8,0.8,0.7
300.4,198,338,102.4,37.6,0.9,0.7
290.4,187,327,103.4,36.6,0.9,0.7
579.4,478,618,101.4,38.6,1.0,0.7
485.0,383,523,102.0,38.0,0.9,0.7
415.6,336,476,79.6,60.4,0.7,0.7
401.2,309,449,92.2,47.8,0.9,0.7
601.4,504,644,97.4,42.6,1.0,0.7
516.6,412,552,104.6,35.4,0.9,0.7
579.8,481,621,98.8,41.2,1.0,0.7
164.0,52,192,112.0,28.0,0.8,0.7
568.2,468,608,100.2,39.8,1.0,0.7
418.4,339,479,79.4,60.6,0.7,0.7
588.6,490,630,98.6,41.4,1.0,0.7
314.8,215,355,99.8,40.2,1.0,0.7
260.4,152,292,108.4,31.6,0.9,0.7
552.6,452,592,100.6,39.4,1.0,0.7
532.6,430,570,102.6,37.4,0.9,0.7
543.2,445,585,98.2,41.8,1.0,0.7
391.2,291,431,100.2,39.8,1.0,0.7
506.8,404,544,102.8,37.2,0.9,0.7
554.0,452,592,102.0,38.0,0.9,0.7
516.0,414,554,102.0,38.0,0.9,0.7
184.0,81,221,103.0,37.0,0.9,0.7
583.0,483,623,100.0,40.0,1.0,0.7
222.2,119,259,103.2,36.8,0.9,0.7
256.4,148,288,108.4,31.6,0.9,0.7
182.2,75,215,107.2,32.8,0.9,0.7
247.2,142,282,105.2,34.8,0.9,0.7
479.0,372,512,107.0,33.0,0.9,0.7
307.2,203,343,104.2,35.8,0.9,0.7
406.2,479,619,-72.8,212.8,-1.4,0.7
581.2,479,619,102.2,37.8,0.9,0.7
388.4,286,426,102.4,37.6,0.9,0.7
534.6,433,573,101.6,38.4,1.0,0.7
409.6,322,462,87.6,52.4,0.9,0.7
362.8,266,406,96.8,43.2,1.0,0.7
453.8,356,496,97.8,42.2,1.0,0.7
356.8,367,507,-10.2,150.2,-0.5,0.7
472.4,367,507,105.4,34.6,0.9,0.7
312.2,211,351,101.2,38.8,1.0,0.7
307.2,208,348,99.2,40.8,1.0,0.7
598.2,505,645,93.2,46.8,0.9,0.7
417.4,333,473,84.4,55.6,0.8,0.7
480.6,373,513,107.6,32.4,0.9,0.7
152.2,34,174,118.2,21.8,0.7,0.7
241.8,137,277,104.8,35.2,0.9,0.7
264.8,162,302,102.8,37.2,0.9,0.7
389.0,288,428,101.0,39.0,1.0,0.7
452.2,355,495,97.2,42.8,1.0,0.7
147.8,30,170,117.8,22.2,0.7,0.7
541.8,441,581,100.8,39.2,1.0,0.7
200.8,99,239,101.8,38.2,0.9,0.7
491.8,393,533,98.8,41.2,1.0,0.7
411.8,325,465,86.8,53.2,0.8,0.7
328.0,234,374,94.0,46.0,0.9,0.7
323.0,226,366,97.0,43.0,1.0,0.7
213.6,114,254,99.6,40.4,1.0,0.7
533.6,430,570,103.6,36.4,0.9,0.7
291.8,187,327,104.8,35.2,0.9,0.7
268.8,165,305,103.8,36.2,0.9,0.7
238.0,137,277,101.0,39.0,1.0,0.7
219.2,116,256,103.2,36.8,0.9,0.7
491.4,392,532,99.4,40.6,1.0,0.7
464.4,357,497,107.4,32.6,0.9,0.7
384.2,284,424,100.2,39.8,1.0,0.7
589.8,487,627,102.8,37.2,0.9,0.7
365.4,273,413,92.4,47.6,0.9,0.7
381.6,278,418,103.6,36.4,0.9,0.7
532.8,432,572,100.8,39.2,1.0,0.7
198.4,96,236,102.4,37.6,0.9,0.7
326.4,230,370,96.4,43.6,1.0,0.7
295.6,195,335,100.6,39.4,1.0,0.7
419.8,340,480,79.8,60.2,0.7,0.7
310.4,206,346,104.4,35.6,0.9,0.7
409.4,320,460,89.4,50.6,0.9,0.7
328.6,235,375,93.6,46.4,0.9,0.7
452.2,350,490,102.2,37.8,0.9,0.7
180.2,79,219,101.2,38.8,1.0,0.7
591.2,493,633,98.2,41.8,1.0,0.7
406.8,316,456,90.8,49.2,0.9,0.7
562.4,462,602,100.4,39.6,1.0,0.7
152.6,36,176,116.6,23.4,0.7,0.7
286.8,181,321,105.8,34.2,0.9,0.7
152.2,37,177,115.2,24.8,0.8,0.7
386.0,283,423,103.0,37.0,0.9,0.7
537.2,434,574,103.2,36.8,0.9,0.7
304.2,204,344,100.2,39.8,1.0,0.7
165.2,52,192,113.2,26.8,0.8,0.7
267.2,161,301,106.2,33.8,0.9,0.7
507.2,406,546,101.2,38.8,1.0,0.7
408.4,319,459,89.4,50.6,0.9,0.7
269.6,164,304,105.6,34.4,0.9,0.7
488.2,380,520,108.2,31.8,0.9,0.7
152.2,36,176,116.2,23.8,0.7,0.7
171.8,68,208,103.8,36.2,0.9,0.7
270.8,167,307,103.8,36.2,0.9,0.7
324.8,229,369,95.8,44.2,1.0,0.7
385.8,287,427,98.8,41.2,1.0,0.7
541.4,442,582,99.4,40.6,1.0,0.7
287.0,181,321,106.0,34.0,0.9,0.7
352.6,255,395,97.6,42.4,1.0,0.7
401.6,313,453,88.6,51.4,0.9,0.7
269.6,169,309,100.6,39.4,1.0,0.7
570.6,472,612,98.6,41.4,1.0,0.7
560.8,462,602,98.8,41.2,1.0,0.7
588.8,486,626,102.8,37.2,0.9,0.7
384.8,280,420,104.8,35.2,0.9,0.7
379.8,277,417,102.8,37.2,0.9,0.7
575.0,477,617,98.0,42.0,1.0,0.7
498.2,400,540,98.2,41.8,1.0,0.7
540.4,442,582,98.4,41.6,1.0,0.7
249.4,142,282,107.4,32.6,0.9,0.7
352.6,256,396,96.6,43.4,1.0,0.7
420.8,344,484,76.8,63.2,0.7,0.7
476.8,370,510,106.8,33.2,0.9,0.7
232.2,126,266,106.2,33.8,0.9,0.7
488.2,384,524,104.2,35.8,0.9,0.7
232.2,128,268,104.2,35.8,0.9,0.7
232.2,127,267,105.2,34.8,0.9,0.7
403.0,312,452,91.0,49.0,0.9,0.7
236.2,127,267,109.2,30.8,0.8,0.7
282.2,178,318,104.2,35.8,0.9,0.7
549.4,450,590,99.4,40.6,1.0,0.7
250.4,143,283,107.4,32.6,0.9,0.7
152.2,36,176,116.2,23.8,0.7,0.7
415.0,332,472,83.0,57.0,0.8,0.7
514.0,411,551,103.0,37.0,0.9,0.7
310.0,208,348,102.0,38.0,0.9,0.7
452.0,352,492,100.0,40.0,1.0,0.7
486.2,381,521,105.2,34.8,0.9,0.7
547.6,446,586,101.6,38.4,1.0,0.7
203.2,101,241,102.2,37.8,0.9,0.7
408.8,319,459,89.8,50.2,0.9,0.7
545.8,445,585,100.8,39.2,1.0,0.7
545.8,444,584,101.8,38.2,0.9,0.7
522.8,423,563,99.8,40.2,1.0,0.7
215.8,427,567,-211.2,351.2,-3.3,0.7
528.8,427,567,101.8,38.2,0.9,0.7
389.8,291,431,98.8,41.2,1.0,0.7
170.8,61,201,109.8,30.2,0.8,0.7
405.2,319,459,86.2,53.8,0.8,0.7
160.4,44,184,116.4,23.6,0.7,0.7
399.0,297,437,102.0,38.0,0.9,0.7
599.2,505,645,94.2,45.8,0.9,0.7
493.2,396,536,97.2,42.8,1.0,0.7
450.2,346,486,104.2,35.8,0.9,0.7
415.8,328,468,87.8,52.2,0.9,0.7
535.0,434,574,101.0,39.0,1.0,0.7
530.0,428,568,102.0,38.0,0.9,0.7
564.2,460,600,104.2,35.8,0.9,0.7
287.4,186,326,101.4,38.6,1.0,0.7
219.4,116,256,103.4,36.6,0.9,0.7
235.6,136,276,99.6,40.4,1.0,0.7
596.6,497,637,99.6,40.4,1.0,0.7
472.6,365,505,107.6,32.4,0.9,0.7
542.2,443,583,99.2,40.8,1.0,0.7
523.4,424,564,99.4,40.6,1.0,0.7
464.6,360,500,104.6,35.4,0.9,0.7
583.8,484,624,99.8,40.2,1.0,0.7
600.0,500,640,100.0,40.0,1.0,0.7
550.0,448,588,102.0,38.0,0.9,0.7
356.0,260,400,96.0,44.0,1.0,0.7
396.6,300,440,96.6,43.4,1.0,0.7
418.6,343,483,75.6,64.4,0.7,0.7
325.8,232,372,93.8,46.2,0.9,0.7
353.8,256,396,97.8,42.2,1.0,0.7
381.8,280,420,101.8,38.2,0.9,0.7
537.4,434,574,103.4,36.6,0.9,0.7
209.4,109,249,100.4,39.6,1.0,0.7
384.4,281,421,103.4,36.6,0.9,0.7
198.6,92,232,106.6,33.4,0.9,0.7
197.2,91,231,106.2,33.8,0.9,0.7
591.2,490,630,101.2,38.8,1.0,0.7
187.4,83,223,104.4,35.6,0.9,0.7
329.4,234,374,95.4,44.6,1.0,0.7
545.6,446,586,99.6,40.4,1.0,0.7
383.6,277,417,106.6,33.4,0.9,0.7
317.2,215,355,102.2,37.8,0.9,0.7
357.8,259,399,98.8,41.2,1.0,0.7
234.8,131,271,103.8,36.2,0.9,0.7
523.8,426,566,97.8,42.2,1.0,0.7
599.4,498,638,101.4,38.6,1.0,0.7
561.6,461,601,100.6,39.4,1.0,0.7
237.6,136,276,101.6,38.4,0.9,0.7
168.2,57,197,111.2,28.8,0.8,0.7
601.2,504,644,97.2,42.8,1.0,0.7
565.4,465,605,100.4,39.6,1.0,0.7
520.4,420,560,100.4,39.6,1.0,0.7
554.6,456,596,98.6,41.4,1.0,0.7
265.2,162,302,103.2,36.8,0.9,0.7
326.2,233,373,93.2,46.8,0.9,0.7
496.4,398,538,98.4,41.6,1.0,0.7
252.0,146,286,106.0,34.0,0.9,0.7
327.2,232,372,95.2,44.8,1.0,0.7
322.2,222,362,100.2,39.8,1.0,0.7
464.2,357,497,107.2,32.8,0.9,0.7
307.2,206,346,101.2,38.8,1.0,0.7
540.2,441,581,99.2,40.8,1.0,0.7
594.2,496,636,98.2,41.8,1.0,0.7
149.8,32,172,117.8,22.2,0.7,0.7
601.0,500,640,101.0,39.0,1.0,0.7
383.0,281,421,102.0,38.0,0.9,0.7
143.6,29,169,114.6,25.4,0.8,0.7
197.2,90,230,107.2,32.8,0.9,0.7
152.2,38,178,114.2,25.8,0.8,0.7
327.2,225,365,102.2,37.8,0.9,0.7
487.8,377,517,110.8,29.2,0.8,0.7
257.2,150,290,107.2,32.8,0.9,0.7
405.2,319,459,86.2,53.8,0.8,0.7
575.4,473,613,102.4,37.6,0.9,0.7
287.6,182,322,105.6,34.4,0.9,0.7
488.2,388,528,100.2,39.8,1.0,0.7
352.2,258,398,94.2,45.8,0.9,0.7
329.2,235,375,94.2,45.8,0.9,0.7
146.4,30,170,116.4,23.6,0.7,0.7
476.0,371,511,105.0,35.0,0.9,0.7
488.2,381,521,107.2,32.8,0.9,0.7
332.2,237,377,95.2,44.8,1.0,0.7
366.4,272,412,94.4,45.6,0.9,0.7
465.4,362,502,103.4,36.6,0.9,0.7
353.4,258,398,95.4,44.6,1.0,0.7
574.6,476,616,98.6,41.4,1.0,0.7
320.6,221,361,99.6,40.4,1.0,0.7
362.8,268,408,94.8,45.2,1.0,0.7
384.8,286,426,98.8,41.2,1.0,0.7
545.4,446,586,99.4,40.6,1.0,0.7
222.4,122,262,100.4,39.6,1.0,0.7
152.6,34,174,118.6,21.4,0.7,0.7
316.8,218,358,98.8,41.2,1.0,0.7
364.0,269,409,95.0,45.0,1.0,0.7
359.0,261,401,98.0,42.0,1.0,0.7
237.0,133,273,104.0,36.0,0.9,0.7
298.0,198,338,100.0,40.0,1.0,0.7
488.0,385,525,103.0,37.0,0.9,0.7
273.0,174,314,99.0,41.0,1.0,0.7
343.6,244,384,99.6,40.4,1.0,0.7
189.2,86,226,103.2,36.8,0.9,0.7
158.4,48,188,110.4,29.6,0.8,0.7
484.0,378,518,106.0,34.0,0.9,0.7
580.0,478,618,102.0,38.0,0.9,0.7
406.0,315,455,91.0,49.0,0.9,0.7
156.2,43,183,113.2,26.8,0.8,0.7
585.0,482,622,103.0,37.0,0.9,0.7
530.2,427,567,103.2,36.8,0.9,0.7
540.8,439,579,101.8,38.2,0.9,0.7
535.8,437,577,98.8,41.2,1.0,0.7
462.8,357,497,105.8,34.2,0.9,0.7
252.2,146,286,106.2,33.8,0.9,0.7
452.6,354,494,98.6,41.4,1.0,0.7
288.2,186,326,102.2,37.8,0.9,0.7
215.2,111,251,104.2,35.8,0.9,0.7
170.8,63,203,107.8,32.2,0.9,0.7
417.6,340,480,77.6,62.4,0.7,0.7
559.6,457,597,102.6,37.4,0.9,0.7
485.6,376,516,109.6,30.4,0.8,0.7
187.2,82,222,105.2,34.8,0.9,0.7
405.2,321,461,84.2,55.8,0.8,0.7
405.2,319,459,86.2,53.8,0.8,0.7
538.2,433,573,105.2,34.8,0.9,0.7
312.2,212,352,100.2,39.8,1.0,0.7
195.4,92,232,103.4,36.6,0.9,0.7
365.6,269,409,96.6,43.4,1.0,0.7
550.6,451,591,99.6,40.4,1.0,0.7
573.6,476,616,97.6,42.4,1.0,0.7
595.6,496,636,99.6,40.4,1.0,0.7
177.6,30,170,147.6,-7.6,0.3,0.7
452.6,355,495,97.6,42.4,1.0,0.7
203.6,107,247,96.6,43.4,1.0,0.7
345.6,247,387,98.6,41.4,1.0,0.7
166.8,59,199,107.8,32.2,0.9,0.7
574.0,473,613,101.0,39.0,1.0,0.7
452.0,347,487,105.0,35.0,0.9,0.7
403.0,314,454,89.0,51.0,0.9,0.7
328.6,233,373,95.6,44.4,1.0,0.7
411.8,325,465,86.8,53.2,0.8,0.7
510.8,407,547,103.8,36.2,0.9,0.7
187.8,85,225,102.8,37.2,0.9,0.7
235.0,130,270,105.0,35.0,0.9,0.7
317.2,217,357,100.2,39.8,1.0,0.7
450.2,347,487,103.2,36.8,0.9,0.7
400.8,312,452,88.8,51.2,0.9,0.7
476.4,369,509,107.4,32.6,0.9,0.7
227.2,124,264,103.2,36.8,0.9,0.7
342.8,243,383,99.8,40.2,1.0,0.7
181.8,72,212,109.8,30.2,0.8,0.7
202.2,96,236,106.2,33.8,0.9,0.7
488.2,385,525,103.2,36.8,0.9,0.7
398.8,306,446,92.8,47.2,0.9,0.7
380.0,276,416,104.0,36.0,0.9,0.7
397.0,301,441,96.0,44.0,1.0,0.7
539.0,435,575,104.0,36.0,0.9,0.7
239.6,135,275,104.6,35.4,0.9,0.7
528.6,428,568,100.6,39.4,1.0,0.7
400.8,309,449,91.8,48.2,0.9,0.7
382.0,282,422,100.0,40.0,1.0,0.7
248.2,142,282,106.2,33.8,0.9,0.7
417.6,341,481,76.6,63.4,0.7,0.7
493.2,394,534,99.2,40.8,1.0,0.7
348.4,251,391,97.4,42.6,1.0,0.7
364.6,268,408,96.6,43.4,1.0,0.7
285.2,182,322,103.2,36.8,0.9,0.7
517.2,418,558,99.2,40.8,1.0,0.7
202.4,102,242,100.4,39.6,1.0,0.7
326.6,228,368,98.6,41.4,1.0,0.7
299.6,198,338,101.6,38.4,1.0,0.7
393.6,292,432,101.6,38.4,1.0,0.7
416.6,342,482,74.6,65.4,0.7,0.7
382.2,282,422,100.2,39.8,1.0,0.7
416.4,326,466,90.4,49.6,0.9,0.7
562.6,466,606,96.6,43.4,1.0,0.7
475.6,367,507,108.6,31.4,0.9,0.7
502.6,404,544,98.6,41.4,1.0,0.7
573.2,474,614,99.2,40.8,1.0,0.7
400.2,308,448,92.2,47.8,0.9,0.7
348.4,251,391,97.4,42.6,1.0,0.7
395.6,296,436,99.6,40.4,1.0,0.7
147.8,35,175,112.8,27.2,0.8,0.7
462.6,360,500,102.6,37.4,0.9,0.7
328.2,230,370,98.2,41.8,1.0,0.7
419.2,336,476,83.2,56.8,0.8,0.7
570.4,472,612,98.4,41.6,1.0,0.7
275.6,176,316,99.6,40.4,1.0,0.7
265.8,165,305,100.8,39.2,1.0,0.7
194.0,87,227,107.0,33.0,0.9,0.7
177.2,70,210,107.2,32.8,0.9,0.7
222.2,122,262,100.2,39.8,1.0,0.7
454.2,351,491,103.2,36.8,0.9,0.7
394.8,296,436,98.8,41.2,1.0,0.7
361.8,267,407,94.8,45.2,1.0,0.7
567.4,466,606,101.4,38.6,1.0,0.7
216.4,113,253,103.4,36.6,0.9,0.7
406.4,314,454,92.4,47.6,0.9,0.7
233.4,133,273,100.4,39.6,1.0,0.7
570.4,468,608,102.4,37.6,0.9,0.7
399.4,302,442,97.4,42.6,1.0,0.7
385.0,286,426,99.0,41.0,1.0,0.7
270.6,172,312,98.6,41.4,1.0,0.7
547.8,358,498,189.8,-49.8,-0.3,0.7
463.0,358,498,105.0,35.0,0.9,0.7
207.2,104,244,103.2,36.8,0.9,0.7
180.2,73,213,107.2,32.8,0.9,0.7
466.2,358,498,108.2,31.8,0.9,0.7
412.6,329,469,83.6,56.4,0.8,0.7
511.6,410,550,101.6,38.4,1.0,0.7
497.2,396,536,101.2,38.8,1.0,0.7
267.8,160,300,107.8,32.2,0.9,0.7
532.0,431,571,101.0,39.0,1.0,0.7
586.0,483,623,103.0,37.0,0.9,0.7
170.2,59,199,111.2,28.8,0.8,0.7
197.2,92,232,105.2,34.8,0.9,0.7
267.2,169,309,98.2,41.8,1.0,0.7
599.2,501,641,98.2,41.8,1.0,0.7
486.2,385,525,101.2,38.8,1.0,0.7
403.4,306,446,97.4,42.6,1.0,0.7
549.6,451,591,98.6,41.4,1.0,0.7
389.6,289,429,100.6,39.4,1.0,0.7
238.8,136,276,102.8,37.2,0.9,0.7
527.8,428,568,99.8,40.2,1.0,0.7
487.8,384,524,103.8,36.2,0.9,0.7
396.0,296,436,100.0,40.0,1.0,0.7
401.2,306,446,95.2,44.8,1.0,0.7
500.2,398,538,102.2,37.8,0.9,0.7
450.8,353,493,97.8,42.2,1.0,0.7
404.0,313,453,91.0,49.0,0.9,0.7
317.0,215,355,102.0,38.0,0.9,0.7
468.2,362,502,106.2,33.8,0.9,0.7
317.2,216,356,101.2,38.8,1.0,0.7
601.2,504,644,97.2,42.8,1.0,0.7
215.4,112,252,103.4,36.6,0.9,0.7
576.4,473,613,103.4,36.6,0.9,0.7
212.4,113,253,99.4,40.6,1.0,0.7
387.4,284,424,103.4,36.6,0.9,0.7
173.0,64,204,109.0,31.0,0.8,0.7
332.2,235,375,97.2,42.8,1.0,0.7
332.2,236,376,96.2,43.8,1.0,0.7
366.4,273,413,93.4,46.6,0.9,0.7
400.6,312,452,88.6,51.4,0.9,0.7
231.6,128,268,103.6,36.4,0.9,0.7
416.6,339,479,77.6,62.4,0.7,0.7
406.8,317,457,89.8,50.2,0.9,0.7
296.8,191,331,105.8,34.2,0.9,0.7
396.0,295,435,101.0,39.0,1.0,0.7
413.0,328,468,85.0,55.0,0.8,0.7
512.0,410,550,102.0,38.0,0.9,0.7
160.0,47,187,113.0,27.0,0.8,0.7
202.2,99,239,103.2,36.8,0.9,0.7
527.2,424,564,103.2,36.8,0.9,0.7
329.4,231,371,98.4,41.6,1.0,0.7
306.4,203,343,103.4,36.6,0.9,0.7
173.6,68,208,105.6,34.4,0.9,0.7
297.2,192,332,105.2,34.8,0.9,0.7
558.2,455,595,103.2,36.8,0.9,0.7
493.2,394,534,99.2,40.8,1.0,0.7
498.4,401,541,97.4,42.6,1.0,0.7
152.4,36,176,116.4,23.6,0.7,0.7
562.4,461,601,101.4,38.6,1.0,0.7
303.0,200,340,103.0,37.0,0.9,0.7
180.0,71,211,109.0,31.0,0.8,0.7
242.2,138,278,104.2,35.8,0.9,0.7
538.2,433,573,105.2,34.8,0.9,0.7
558.2,459,599,99.2,40.8,1.0,0.7
396.4,296,436,100.4,39.6,1.0,0.7
452.4,355,495,97.4,42.6,1.0,0.7
152.6,41,181,111.6,28.4,0.8,0.7
287.2,184,324,103.2,36.8,0.9,0.7
152.8,40,180,112.8,27.2,0.8,0.7
527.0,426,566,101.0,39.0,1.0,0.7
302.2,446,586,-143.8,283.8,-2.4,0.7
545.2,446,586,99.2,40.8,1.0,0.7
370.2,275,415,95.2,44.8,1.0,0.7
392.2,291,431,101.2,38.8,1.0,0.7
260.2,150,290,110.2,29.8,0.8,0.7
327.2,233,373,94.2,45.8,0.9,0.7
241.2,140,280,101.2,38.8,1.0,0.7
473.2,367,507,106.2,33.8,0.9,0.7
147.2,29,169,118.2,21.8,0.7,0.7
296.8,192,332,104.8,35.2,0.9,0.7
278.0,176,316,102.0,38.0,0.9,0.7
516.0,412,552,104.0,36.0,0.9,0.7
318.2,222,362,96.2,43.8,1.0,0.7
396.4,298,438,98.4,41.6,1.0,0.7
401.6,306,446,95.6,44.4,1.0,0.7
322.2,223,363,99.2,40.8,1.0,0.7
150.2,35,175,115.2,24.8,0.8,0.7
151.8,36,176,115.8,24.2,0.8,0.7
346.8,247,387,99.8,40.2,1.0,0.7
166.0,53,193,113.0,27.0,0.8,0.7
502.6,404,544,98.6,41.4,1.0,0.7
164.8,49,189,115.8,24.2,0.8,0.7
341.8,241,381,100.8,39.2,1.0,0.7
222.4,121,261,101.4,38.6,1.0,0.7
571.4,472,612,99.4,40.6,1.0,0.7
