Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom,Accuracy,Gap
293.2,188.0,328.0,105.2,34.8,0.8,0.7
197.2,89.0,229.0,108.2,31.8,0.7166,0.7
484.0,376.0,516.0,108.0,32.0,0.7222,0.7
552.6,454.0,594.0,98.6,41.4,0.9834,0.7
192.6,88.0,228.0,104.6,35.4,0.8166,0.7
214.6,114.0,254.0,100.6,39.4,0.9278,0.7
150.6,37.0,177.0,113.6,26.4,0.5666,0.7
590.0,488.0,628.0,102.0,38.0,0.8888,0.7
413.2,325.0,465.0,88.2,51.8,0.7278,0.7
329.2,234.0,374.0,95.2,44.8,0.9222,0.7
199.8,93.0,233.0,106.8,33.2,0.7556,0.7
307.2,205.0,345.0,102.2,37.8,0.8834,0.7
487.2,382.0,522.0,105.2,34.8,0.8,0.7
412.6,327.0,467.0,85.6,54.4,0.6556,0.7
398.2,301.0,441.0,97.2,42.8,0.9778,0.7
343.8,243.0,383.0,100.8,39.2,0.9222,0.7
294.4,192.0,332.0,102.4,37.6,0.8778,0.7
537.4,436.0,576.0,101.4,38.6,0.9056,0.7
148.0,35.0,175.0,113.0,27.0,0.5834,0.7
187.2,85.0,225.0,102.2,37.8,0.8834,0.7
147.2,32.0,172.0,115.2,24.8,0.5222,0.7
405.8,314.0,454.0,91.8,48.2,0.8278,0.7
521.4,420.0,560.0,101.4,38.6,0.9056,0.7
257.0,150.0,290.0,107.0,33.0,0.75,0.7
177.2,72.0,212.0,105.2,34.8,0.8,0.7
237.2,132.0,272.0,105.2,34.8,0.8,0.7
162.2,44.0,184.0,118.2,21.8,0.4388,0.7
316.8,217.0,357.0,99.8,40.2,0.95,0.7
400.0,308.0,448.0,92.0,48.0,0.8334,0.7
381.2,278.0,418.0,103.2,36.8,0.8556,0.7
386.4,288.0,428.0,98.4,41.6,0.9888,0.7
597.0,316.0,456.0,281.0,-141.0,-4.0834,0.7
407.2,316.0,456.0,91.2,48.8,0.8112,0.7
402.2,307.0,447.0,95.2,44.8,0.9222,0.7
364.4,272.0,412.0,92.4,47.6,0.8444,0.7
330.0,235.0,375.0,95.0,45.0,0.9166,0.7
188.0,81.0,221.0,107.0,33.0,0.75,0.7
187.2,85.0,225.0,102.2,37.8,0.8834,0.7
382.4,279.0,419.0,103.4,36.6,0.85,0.7
297.4,189.0,329.0,108.4,31.6,0.7112,0.7
488.2,384.0,524.0,104.2,35.8,0.8278,0.7
308.2,208.0,348.0,100.2,39.8,0.9388,0.7
498.2,398.0,538.0,100.2,39.8,0.9388,0.7
301.4,201.0,341.0,100.4,39.6,0.9334,0.7
147.4,26.0,166.0,121.4,18.6,0.35,0.7
526.6,428.0,568.0,98.6,41.4,0.9834,0.7
273.6,172.0,312.0,101.6,38.4,0.9,0.7
202.6,101.0,241.0,101.6,38.4,0.9,0.7
392.6,291.0,431.0,101.6,38.4,0.9,0.7
263.2,157.0,297.0,106.2,33.8,0.7722,0.7
563.2,461.0,601.0,102.2,37.8,0.8834,0.7
303.4,199.0,339.0,104.4,35.6,0.8222,0.7
498.6,401.0,541.0,97.6,42.4,0.9888,0.7
600.8,502.0,642.0,98.8,41.2,0.9778,0.7
416.8,327.0,467.0,89.8,50.2,0.7722,0.7
257.0,147.0,287.0,110.0,30.0,0.6666,0.7
297.2,192.0,332.0,105.2,34.8,0.8,0.7
242.2,139.0,279.0,103.2,36.8,0.8556,0.7
574.2,475.0,615.0,99.2,40.8,0.9666,0.7
488.2,386.0,526.0,102.2,37.8,0.8834,0.7
150.4,36.0,176.0,114.4,25.6,0.5444,0.7
152.2,34.0,174.0,118.2,21.8,0.4388,0.7
296.8,191.0,331.0,105.8,34.2,0.7834,0.7
342.0,241.0,381.0,101.0,39.0,0.9166,0.7
417.6,331.0,471.0,86.6,53.4,0.6834,0.7
554.6,454.0,594.0,100.6,39.4,0.9278,0.7
170.2,65.0,205.0,105.2,34.8,0.8,0.7
488.2,387.0,527.0,101.2,38.8,0.9112,0.7
199.4,95.0,235.0,104.4,35.6,0.8222,0.7
315.0,216.0,356.0,99.0,41.0,0.9722,0.7
414.0,330.0,470.0,84.0,56.0,0.6112,0.7
551.0,450.0,590.0,101.0,39.0,0.9166,0.7
361.6,265.0,405.0,96.6,43.4,0.9612,0.7
268.8,162.0,302.0,106.8,33.2,0.7556,0.7
596.2,495.0,635.0,101.2,38.8,0.9112,0.7
558.2,455.0,595.0,103.2,36.8,0.8556,0.7
324.2,227.0,367.0,97.2,42.8,0.9778,0.7
233.2,126.0,266.0,107.2,32.8,0.7444,0.7
262.2,152.0,292.0,110.2,29.8,0.6612,0.7
347.2,248.0,388.0,99.2,40.8,0.9666,0.7
381.4,280.0,420.0,101.4,38.6,0.9056,0.7
497.0,395.0,535.0,102.0,38.0,0.8888,0.7
462.6,358.0,498.0,104.6,35.4,0.8166,0.7
516.6,417.0,557.0,99.6,40.4,0.9556,0.7
193.8,86.0,226.0,107.8,32.2,0.7278,0.7
532.0,432.0,572.0,100.0,40.0,0.9444,0.7
383.0,276.0,416.0,107.0,33.0,0.75,0.7
182.2,78.0,218.0,104.2,35.8,0.8278,0.7
372.2,275.0,415.0,97.2,42.8,0.9778,0.7
322.8,226.0,366.0,96.8,43.2,0.9666,0.7
474.0,367.0,507.0,107.0,33.0,0.75,0.7
182.2,74.0,214.0,108.2,31.8,0.7166,0.7
517.0,416.0,556.0,101.0,39.0,0.9166,0.7
150.0,35.0,175.0,115.0,25.0,0.5278,0.7
231.8,129.0,269.0,102.8,37.2,0.8666,0.7
237.0,133.0,273.0,104.0,36.0,0.8334,0.7
265.0,154.0,294.0,111.0,29.0,0.6388,0.7
401.0,300.0,440.0,101.0,39.0,0.9166,0.7
487.0,379.0,519.0,108.0,32.0,0.7222,0.7
537.2,433.0,573.0,104.2,35.8,0.8278,0.7
571.4,471.0,611.0,100.4,39.6,0.9334,0.7
416.4,335.0,475.0,81.4,58.6,0.5388,0.7
167.6,60.0,200.0,107.6,32.4,0.7334,0.7
262.2,153.0,293.0,109.2,30.8,0.6888,0.7
497.6,400.0,540.0,97.6,42.4,0.9888,0.7
482.8,376.0,516.0,106.8,33.2,0.7556,0.7
347.2,248.0,388.0,99.2,40.8,0.9666,0.7
271.2,172.0,312.0,99.2,40.8,0.9666,0.7
300.4,199.0,339.0,101.4,38.6,0.9056,0.7
394.4,295.0,435.0,99.4,40.6,0.9612,0.7
450.4,348.0,488.0,102.4,37.6,0.8778,0.7
147.4,30.0,170.0,117.4,22.6,0.4612,0.7
562.4,463.0,603.0,99.4,40.6,0.9612,0.7
414.6,327.0,467.0,87.6,52.4,0.7112,0.7
400.2,307.0,447.0,93.2,46.8,0.8666,0.7
210.8,109.0,249.0,101.8,38.2,0.8944,0.7
476.4,372.0,512.0,104.4,35.6,0.8222,0.7
335.4,238.0,378.0,97.4,42.6,0.9834,0.7
231.6,129.0,269.0,102.6,37.4,0.8722,0.7
155.8,43.0,183.0,112.8,27.2,0.5888,0.7
381.2,280.0,420.0,101.2,38.8,0.9112,0.7
188.4,85.0,225.0,103.4,36.6,0.85,0.7
573.4,471.0,611.0,102.4,37.6,0.8778,0.7
510.4,410.0,550.0,100.4,39.6,0.9334,0.7
601.4,503.0,643.0,98.4,41.6,0.9888,0.7
537.6,439.0,579.0,98.6,41.4,0.9834,0.7
309.8,209.0,349.0,100.8,39.2,0.9222,0.7
475.0,369.0,509.0,106.0,34.0,0.7778,0.7
182.2,73.0,213.0,109.2,30.8,0.6888,0.7
212.2,290.0,430.0,-77.8,217.8,-3.8834,0.7
392.2,290.0,430.0,102.2,37.8,0.8834,0.7
162.2,50.0,190.0,112.2,27.8,0.6056,0.7
415.2,327.0,467.0,88.2,51.8,0.7278,0.7
525.8,426.0,566.0,99.8,40.2,0.95,0.7
542.0,443.0,583.0,99.0,41.0,0.9722,0.7
417.6,338.0,478.0,79.6,60.4,0.4888,0.7
592.6,491.0,631.0,101.6,38.4,0.9,0.7
188.2,83.0,223.0,105.2,34.8,0.8,0.7
347.2,249.0,389.0,98.2,41.8,0.9944,0.7
590.2,491.0,631.0,99.2,40.8,0.9666,0.7
188.2,81.0,221.0,107.2,32.8,0.7444,0.7
217.2,111.0,251.0,106.2,33.8,0.7722,0.7
332.2,235.0,375.0,97.2,42.8,0.9778,0.7
342.8,243.0,383.0,99.8,40.2,0.95,0.7
585.8,484.0,624.0,101.8,38.2,0.8944,0.7
146.8,30.0,170.0,116.8,23.2,0.4778,0.7
594.8,491.0,631.0,103.8,36.2,0.8388,0.7
254.8,146.0,286.0,108.8,31.2,0.7,0.7
252.2,146.0,286.0,106.2,33.8,0.7722,0.7
277.2,175.0,315.0,102.2,37.8,0.8834,0.7
178.2,73.0,213.0,105.2,34.8,0.8,0.7
475.0,366.0,506.0,109.0,31.0,0.6944,0.7
512.2,407.0,547.0,105.2,34.8,0.8,0.7
596.2,495.0,635.0,101.2,38.8,0.9112,0.7
310.2,199.0,339.0,111.2,28.8,0.6334,0.7
300.4,199.0,339.0,101.4,38.6,0.9056,0.7
168.4,62.0,202.0,106.4,33.6,0.7666,0.7
403.0,313.0,453.0,90.0,50.0,0.7778,0.7
505.2,404.0,544.0,101.2,38.8,0.9112,0.7
320.4,219.0,359.0,101.4,38.6,0.9056,0.7
403.6,311.0,451.0,92.6,47.4,0.85,0.7
294.2,191.0,331.0,103.2,36.8,0.8556,0.7
289.2,180.0,320.0,109.2,30.8,0.6888,0.7
237.2,132.0,272.0,105.2,34.8,0.8,0.7
267.2,167.0,307.0,100.2,39.8,0.9388,0.7
167.8,58.0,198.0,109.8,30.2,0.6722,0.7
403.0,304.0,444.0,99.0,41.0,0.9722,0.7
403.0,315.0,455.0,88.0,52.0,0.7222,0.7
364.2,269.0,409.0,95.2,44.8,0.9222,0.7
270.0,169.0,309.0,101.0,39.0,0.9166,0.7
232.2,129.0,269.0,103.2,36.8,0.8556,0.7
300.4,198.0,338.0,102.4,37.6,0.8778,0.7
236.0,129.0,269.0,107.0,33.0,0.75,0.7
202.2,99.0,239.0,103.2,36.8,0.8556,0.7
392.2,291.0,431.0,101.2,38.8,0.9112,0.7
414.2,327.0,467.0,87.2,52.8,0.7,0.7
387.2,285.0,425.0,102.2,37.8,0.8834,0.7
511.4,410.0,550.0,101.4,38.6,0.9056,0.7
384.6,283.0,423.0,101.6,38.4,0.9,0.7
255.8,148.0,288.0,107.8,32.2,0.7278,0.7
152.2,40.0,180.0,112.2,27.8,0.6056,0.7
542.2,441.0,581.0,101.2,38.8,0.9112,0.7
537.2,439.0,579.0,98.2,41.8,0.9944,0.7
417.8,335.0,475.0,82.8,57.2,0.5778,0.7
332.8,239.0,379.0,93.8,46.2,0.8834,0.7
266.0,162.0,302.0,104.0,36.0,0.8334,0.7
586.0,482.0,622.0,104.0,36.0,0.8334,0.7
311.0,211.0,351.0,100.0,40.0,0.9444,0.7
267.0,166.0,306.0,101.0,39.0,0.9166,0.7
173.2,66.0,206.0,107.2,32.8,0.7444,0.7
207.2,429.0,569.0,-221.8,361.8,-7.8834,0.7
532.2,429.0,569.0,103.2,36.8,0.8556,0.7
169.2,61.0,201.0,108.2,31.8,0.7166,0.7
452.6,352.0,492.0,100.6,39.4,0.9278,0.7
499.8,399.0,539.0,100.8,39.2,0.9222,0.7
590.8,494.0,634.0,96.8,43.2,0.9666,0.7
217.8,114.0,254.0,103.8,36.2,0.8388,0.7
158.4,47.0,187.0,111.4,28.6,0.6278,0.7
222.2,119.0,259.0,103.2,36.8,0.8556,0.7
465.2,357.0,497.0,108.2,31.8,0.7166,0.7
262.2,156.0,296.0,106.2,33.8,0.7722,0.7
167.2,62.0,202.0,105.2,34.8,0.8,0.7
307.2,206.0,346.0,101.2,38.8,0.9112,0.7
239.4,135.0,275.0,104.4,35.6,0.8222,0.7
400.0,301.0,441.0,99.0,41.0,0.9722,0.7
318.2,218.0,358.0,100.2,39.8,0.9388,0.7
503.2,405.0,545.0,98.2,41.8,0.9944,0.7
197.2,92.0,232.0,105.2,34.8,0.8,0.7
452.6,348.0,488.0,104.6,35.4,0.8166,0.7
559.8,458.0,598.0,101.8,38.2,0.8944,0.7
298.0,193.0,333.0,105.0,35.0,0.8056,0.7
232.2,129.0,269.0,103.2,36.8,0.8556,0.7
201.4,99.0,239.0,102.4,37.6,0.8778,0.7
279.6,178.0,318.0,101.6,38.4,0.9,0.7
333.6,237.0,377.0,96.6,43.4,0.9612,0.7
201.8,101.0,241.0,100.8,39.2,0.9222,0.7
196.8,94.0,234.0,102.8,37.2,0.8666,0.7
413.0,324.0,464.0,89.0,51.0,0.75,0.7
383.2,284.0,424.0,99.2,40.8,0.9666,0.7
163.8,56.0,196.0,107.8,32.2,0.7278,0.7
484.0,377.0,517.0,107.0,33.0,0.75,0.7
574.0,473.0,613.0,101.0,39.0,0.9166,0.7
476.0,366.0,506.0,110.0,30.0,0.6666,0.7
493.2,396.0,536.0,97.2,42.8,0.9778,0.7
540.4,439.0,579.0,101.4,38.6,0.9056,0.7
556.6,454.0,594.0,102.6,37.4,0.8722,0.7
533.6,434.0,574.0,99.6,40.4,0.9556,0.7
409.6,323.0,463.0,86.6,53.4,0.6834,0.7
334.6,238.0,378.0,96.6,43.4,0.9612,0.7
535.2,437.0,577.0,98.2,41.8,0.9944,0.7
417.4,327.0,467.0,90.4,49.6,0.7888,0.7
273.6,170.0,310.0,103.6,36.4,0.8444,0.7
273.6,170.0,310.0,103.6,36.4,0.8444,0.7
171.6,63.0,203.0,108.6,31.4,0.7056,0.7
307.2,203.0,343.0,104.2,35.8,0.8278,0.7
269.4,167.0,307.0,102.4,37.6,0.8778,0.7
475.0,367.0,507.0,108.0,32.0,0.7222,0.7
405.2,319.0,459.0,86.2,53.8,0.6722,0.7
452.4,349.0,489.0,103.4,36.6,0.85,0.7
486.6,376.0,516.0,110.6,29.4,0.65,0.7
282.2,179.0,319.0,103.2,36.8,0.8556,0.7
515.2,414.0,554.0,101.2,38.8,0.9112,0.7
360.8,264.0,404.0,96.8,43.2,0.9666,0.7
287.8,186.0,326.0,101.8,38.2,0.8944,0.7
356.0,262.0,402.0,94.0,46.0,0.8888,0.7
202.0,98.0,238.0,104.0,36.0,0.8334,0.7
317.6,219.0,359.0,98.6,41.4,0.9834,0.7
183.8,75.0,215.0,108.8,31.2,0.7,0.7
484.0,378.0,518.0,106.0,34.0,0.7778,0.7
475.0,368.0,508.0,107.0,33.0,0.75,0.7
342.0,240.0,380.0,102.0,38.0,0.8888,0.7
207.6,105.0,245.0,102.6,37.4,0.8722,0.7
263.6,155.0,295.0,108.6,31.4,0.7056,0.7
347.2,244.0,384.0,103.2,36.8,0.8556,0.7
394.4,292.0,432.0,102.4,37.6,0.8778,0.7
201.6,96.0,236.0,105.6,34.4,0.7888,0.7
262.2,152.0,292.0,110.2,29.8,0.6612,0.7
537.0,433.0,573.0,104.0,36.0,0.8334,0.7
598.0,499.0,639.0,99.0,41.0,0.9722,0.7
593.0,493.0,633.0,100.0,40.0,0.9444,0.7
218.6,119.0,259.0,99.6,40.4,0.9556,0.7
450.6,347.0,487.0,103.6,36.4,0.8444,0.7
391.2,291.0,431.0,100.2,39.8,0.9388,0.7
591.8,495.0,635.0,96.8,43.2,0.9666,0.7
217.8,114.0,254.0,103.8,36.2,0.8388,0.7
525.8,425.0,565.0,100.8,39.2,0.9222,0.7
344.8,245.0,385.0,99.8,40.2,0.95,0.7
168.0,59.0,199.0,109.0,31.0,0.6944,0.7
247.2,142.0,282.0,105.2,34.8,0.8,0.7
364.0,264.0,404.0,100.0,40.0,0.9444,0.7
418.0,333.0,473.0,85.0,55.0,0.6388,0.7
413.0,326.0,466.0,87.0,53.0,0.6944,0.7
593.0,496.0,636.0,97.0,43.0,0.9722,0.7
173.6,58.0,198.0,115.6,24.4,0.5112,0.7
262.2,156.0,296.0,106.2,33.8,0.7722,0.7
307.2,205.0,345.0,102.2,37.8,0.8834,0.7
401.2,312.0,452.0,89.2,50.8,0.7556,0.7
462.2,358.0,498.0,104.2,35.8,0.8278,0.7
189.4,85.0,225.0,104.4,35.6,0.8222,0.7
473.4,366.0,506.0,107.4,32.6,0.7388,0.7
569.0,469.0,609.0,100.0,40.0,0.9444,0.7
404.6,314.0,454.0,90.6,49.4,0.7944,0.7
594.6,493.0,633.0,101.6,38.4,0.9,0.7
524.6,421.0,561.0,103.6,36.4,0.8444,0.7
218.8,120.0,260.0,98.8,41.2,0.9778,0.7
179.0,71.0,211.0,108.0,32.0,0.7222,0.7
297.2,193.0,333.0,104.2,35.8,0.8278,0.7
168.4,63.0,203.0,105.4,34.6,0.7944,0.7
552.6,451.0,591.0,101.6,38.4,0.9,0.7
393.6,296.0,436.0,97.6,42.4,0.9888,0.7
234.2,126.0,266.0,108.2,31.8,0.7166,0.7
187.2,85.0,225.0,102.2,37.8,0.8834,0.7
488.2,377.0,517.0,111.2,28.8,0.6334,0.7
287.2,183.0,323.0,104.2,35.8,0.8278,0.7
397.8,300.0,440.0,97.8,42.2,0.9944,0.7
348.4,251.0,391.0,97.4,42.6,0.9834,0.7
523.4,423.0,563.0,100.4,39.6,0.9334,0.7
381.4,277.0,417.0,104.4,35.6,0.8222,0.7
581.6,481.0,621.0,100.6,39.4,0.9278,0.7
274.6,176.0,316.0,98.6,41.4,0.9834,0.7
220.2,115.0,255.0,105.2,34.8,0.8,0.7
177.2,69.0,209.0,108.2,31.8,0.7166,0.7
596.2,495.0,635.0,101.2,38.8,0.9112,0.7
382.4,280.0,420.0,102.4,37.6,0.8778,0.7
588.0,489.0,629.0,99.0,41.0,0.9722,0.7
542.2,442.0,582.0,100.2,39.8,0.9388,0.7
452.4,347.0,487.0,105.4,34.6,0.7944,0.7
488.2,389.0,529.0,99.2,40.8,0.9666,0.7
202.2,103.0,243.0,99.2,40.8,0.9666,0.7
599.2,504.0,644.0,95.2,44.8,0.9222,0.7
524.4,423.0,563.0,101.4,38.6,0.9056,0.7
580.4,481.0,621.0,99.4,40.6,0.9612,0.7
585.6,487.0,627.0,98.6,41.4,0.9834,0.7
311.2,210.0,350.0,101.2,38.8,0.9112,0.7
486.2,384.0,524.0,102.2,37.8,0.8834,0.7
383.4,282.0,422.0,101.4,38.6,0.9056,0.7
578.6,479.0,619.0,99.6,40.4,0.9556,0.7
328.6,230.0,370.0,98.6,41.4,0.9834,0.7
544.8,447.0,587.0,97.8,42.2,0.9944,0.7
402.8,310.0,450.0,92.8,47.2,0.8556,0.7
598.0,504.0,644.0,94.0,46.0,0.8888,0.7
158.6,44.0,184.0,114.6,25.4,0.5388,0.7
242.2,138.0,278.0,104.2,35.8,0.8278,0.7
162.8,46.0,186.0,116.8,23.2,0.4778,0.7
412.8,327.0,467.0,85.8,54.2,0.6612,0.7
328.4,230.0,370.0,98.4,41.6,0.9888,0.7
172.4,68.0,208.0,104.4,35.6,0.8222,0.7
416.6,344.0,484.0,72.6,67.4,0.2944,0.7
252.6,143.0,283.0,109.6,30.4,0.6778,0.7
488.2,384.0,524.0,104.2,35.8,0.8278,0.7
300.4,196.0,336.0,104.4,35.6,0.8222,0.7
399.4,270.0,410.0,129.4,10.6,0.1278,0.7
364.6,270.0,410.0,94.6,45.4,0.9056,0.7
310.2,207.0,347.0,103.2,36.8,0.8556,0.7
166.2,54.0,194.0,112.2,27.8,0.6056,0.7
401.0,307.0,447.0,94.0,46.0,0.8888,0.7
591.0,493.0,633.0,98.0,42.0,1.0,0.7
245.2,141.0,281.0,104.2,35.8,0.8278,0.7
352.4,251.0,391.0,101.4,38.6,0.9056,0.7
171.4,66.0,206.0,105.4,34.6,0.7944,0.7
182.2,75.0,215.0,107.2,32.8,0.7444,0.7
292.2,187.0,327.0,105.2,34.8,0.8,0.7
488.2,387.0,527.0,101.2,38.8,0.9112,0.7
161.4,51.0,191.0,110.4,29.6,0.6556,0.7
387.6,285.0,425.0,102.6,37.4,0.8722,0.7
283.2,177.0,317.0,106.2,33.8,0.7722,0.7
152.2,40.0,180.0,112.2,27.8,0.6056,0.7
401.0,300.0,440.0,101.0,39.0,0.9166,0.7
576.0,478.0,618.0,98.0,42.0,1.0,0.7
356.6,260.0,400.0,96.6,43.4,0.9612,0.7
177.6,69.0,209.0,108.6,31.4,0.7056,0.7
327.2,232.0,372.0,95.2,44.8,0.9222,0.7
217.4,116.0,256.0,101.4,38.6,0.9056,0.7
506.4,404.0,544.0,102.4,37.6,0.8778,0.7
553.6,452.0,592.0,101.6,38.4,0.9,0.7
594.2,494.0,634.0,100.2,39.8,0.9388,0.7
509.4,408.0,548.0,101.4,38.6,0.9056,0.7
462.6,359.0,499.0,103.6,36.4,0.8444,0.7
393.8,292.0,432.0,101.8,38.2,0.8944,0.7
310.8,206.0,346.0,104.8,35.2,0.8112,0.7
264.0,154.0,294.0,110.0,30.0,0.6666,0.7
262.2,154.0,294.0,108.2,31.8,0.7166,0.7
417.6,345.0,485.0,72.6,67.4,0.2944,0.7
466.6,250.0,390.0,216.6,-76.6,-2.2944,0.7
351.8,250.0,390.0,101.8,38.2,0.8944,0.7
317.4,217.0,357.0,100.4,39.6,0.9334,0.7
206.6,105.0,245.0,101.6,38.4,0.9,0.7
297.6,195.0,335.0,102.6,37.4,0.8722,0.7
472.6,366.0,506.0,106.6,33.4,0.7612,0.7
167.2,62.0,202.0,105.2,34.8,0.8,0.7
403.0,308.0,448.0,95.0,45.0,0.9166,0.7
154.2,40.0,180.0,114.2,25.8,0.55,0.7
590.0,488.0,628.0,102.0,38.0,0.8888,0.7
329.0,310.0,450.0,19.0,121.0,-1.1944,0.7
399.6,310.0,450.0,89.6,50.4,0.7666,0.7
213.8,111.0,251.0,102.8,37.2,0.8666,0.7
219.0,121.0,261.0,98.0,42.0,1.0,0.7
463.2,360.0,500.0,103.2,36.8,0.8556,0.7
503.8,402.0,542.0,101.8,38.2,0.8944,0.7
242.8,140.0,280.0,102.8,37.2,0.8666,0.7
152.8,38.0,178.0,114.8,25.2,0.5334,0.7
312.2,211.0,351.0,101.2,38.8,0.9112,0.7
352.8,254.0,394.0,98.8,41.2,0.9778,0.7
227.8,124.0,264.0,103.8,36.2,0.8388,0.7
298.4,197.0,337.0,101.4,38.6,0.9056,0.7
514.6,410.0,550.0,104.6,35.4,0.8166,0.7
155.6,41.0,181.0,114.6,25.4,0.5388,0.7
466.2,362.0,502.0,104.2,35.8,0.8278,0.7
389.4,287.0,427.0,102.4,37.6,0.8778,0.7
355.0,256.0,396.0,99.0,41.0,0.9722,0.7
510.6,408.0,548.0,102.6,37.4,0.8722,0.7
538.6,440.0,580.0,98.6,41.4,0.9834,0.7
353.8,255.0,395.0,98.8,41.2,0.9778,0.7
495.8,397.0,537.0,98.8,41.2,0.9778,0.7
202.0,98.0,238.0,104.0,36.0,0.8334,0.7
236.2,136.0,276.0,100.2,39.8,0.9388,0.7
265.4,162.0,302.0,103.4,36.6,0.85,0.7
514.6,412.0,552.0,102.6,37.4,0.8722,0.7
318.8,219.0,359.0,99.8,40.2,0.95,0.7
309.0,209.0,349.0,100.0,40.0,0.9444,0.7
325.2,223.0,363.0,102.2,37.8,0.8834,0.7
500.2,400.0,540.0,100.2,39.8,0.9388,0.7
563.4,463.0,603.0,100.4,39.6,0.9334,0.7
217.6,115.0,255.0,102.6,37.4,0.8722,0.7
186.8,83.0,223.0,103.8,36.2,0.8388,0.7
203.8,106.0,246.0,97.8,42.2,0.9944,0.7
535.8,434.0,574.0,101.8,38.2,0.8944,0.7
419.8,342.0,482.0,77.8,62.2,0.4388,0.7
392.8,290.0,430.0,102.8,37.2,0.8666,0.7
226.8,124.0,264.0,102.8,37.2,0.8666,0.7
346.0,245.0,385.0,101.0,39.0,0.9166,0.7
258.0,150.0,290.0,108.0,32.0,0.7222,0.7
267.2,164.0,304.0,103.2,36.8,0.8556,0.7
252.8,148.0,288.0,104.8,35.2,0.8112,0.7
380.8,277.0,417.0,103.8,36.2,0.8388,0.7
488.0,377.0,517.0,111.0,29.0,0.6388,0.7
297.2,190.0,330.0,107.2,32.8,0.7444,0.7
327.2,233.0,373.0,94.2,45.8,0.8944,0.7
147.8,34.0,174.0,113.8,26.2,0.5612,0.7
272.2,173.0,313.0,99.2,40.8,0.9666,0.7
592.2,489.0,629.0,103.2,36.8,0.8556,0.7
264.4,160.0,300.0,104.4,35.6,0.8222,0.7
541.6,441.0,581.0,100.6,39.4,0.9278,0.7
333.8,236.0,376.0,97.8,42.2,0.9944,0.7
404.4,318.0,458.0,86.4,53.6,0.6778,0.7
163.4,55.0,195.0,108.4,31.6,0.7112,0.7
207.2,104.0,244.0,103.2,36.8,0.8556,0.7
261.2,152.0,292.0,109.2,30.8,0.6888,0.7
212.2,110.0,250.0,102.2,37.8,0.8834,0.7
306.2,204.0,344.0,102.2,37.8,0.8834,0.7
486.2,385.0,525.0,101.2,38.8,0.9112,0.7
298.2,197.0,337.0,101.2,38.8,0.9112,0.7
547.4,448.0,588.0,99.4,40.6,0.9612,0.7
308.6,203.0,343.0,105.6,34.4,0.7888,0.7
488.2,388.0,528.0,100.2,39.8,0.9388,0.7
191.4,85.0,225.0,106.4,33.6,0.7666,0.7
322.2,223.0,363.0,99.2,40.8,0.9666,0.7
287.8,186.0,326.0,101.8,38.2,0.8944,0.7
193.8,88.0,228.0,105.8,34.2,0.7834,0.7
217.2,401.0,541.0,-183.8,323.8,-6.8278,0.7
501.2,401.0,541.0,100.2,39.8,0.9388,0.7
383.4,285.0,425.0,98.4,41.6,0.9888,0.7
499.0,400.0,540.0,99.0,41.0,0.9722,0.7
371.2,274.0,414.0,97.2,42.8,0.9778,0.7
221.8,121.0,261.0,100.8,39.2,0.9222,0.7
510.8,408.0,548.0,102.8,37.2,0.8666,0.7
387.0,289.0,429.0,98.0,42.0,1.0,0.7
497.6,397.0,537.0,100.6,39.4,0.9278,0.7
575.8,477.0,617.0,98.8,41.2,0.9778,0.7
308.8,207.0,347.0,101.8,38.2,0.8944,0.7
281.8,178.0,318.0,103.8,36.2,0.8388,0.7
536.0,433.0,573.0,103.0,37.0,0.8612,0.7
526.2,428.0,568.0,98.2,41.8,0.9944,0.7
416.4,326.0,466.0,90.4,49.6,0.7888,0.7
187.0,80.0,220.0,107.0,33.0,0.75,0.7
327.2,229.0,369.0,98.2,41.8,0.9944,0.7
300.2,198.0,338.0,102.2,37.8,0.8834,0.7
154.2,42.0,182.0,112.2,27.8,0.6056,0.7
177.2,71.0,211.0,106.2,33.8,0.7722,0.7
384.2,284.0,424.0,100.2,39.8,0.9388,0.7
491.4,390.0,530.0,101.4,38.6,0.9056,0.7
545.4,445.0,585.0,100.4,39.6,0.9334,0.7
263.6,154.0,294.0,109.6,30.4,0.6778,0.7
267.2,160.0,300.0,107.2,32.8,0.7444,0.7
575.0,477.0,617.0,98.0,42.0,1.0,0.7
405.6,321.0,461.0,84.6,55.4,0.6278,0.7
595.6,497.0,637.0,98.6,41.4,0.9834,0.7
451.2,348.0,488.0,103.2,36.8,0.8556,0.7
235.4,131.0,271.0,104.4,35.6,0.8222,0.7
467.4,360.0,500.0,107.4,32.6,0.7388,0.7
307.2,208.0,348.0,99.2,40.8,0.9666,0.7
572.8,470.0,610.0,102.8,37.2,0.8666,0.7
544.0,441.0,581.0,103.0,37.0,0.8612,0.7
349.0,247.0,387.0,102.0,38.0,0.8888,0.7
148.0,35.0,175.0,113.0,27.0,0.5834,0.7
480.0,370.0,510.0,110.0,30.0,0.6666,0.7
217.2,111.0,251.0,106.2,33.8,0.7722,0.7
391.0,290.0,430.0,101.0,39.0,0.9166,0.7
515.2,412.0,552.0,103.2,36.8,0.8556,0.7
532.2,431.0,571.0,101.2,38.8,0.9112,0.7
386.2,285.0,425.0,101.2,38.8,0.9112,0.7
268.4,159.0,299.0,109.4,30.6,0.6834,0.7
